timestamp,mode,style,decision_stage,action,reason,signal_score,funding_zscore,obi,vpin,spread_bps,microprice_pressure,micro_signal,micro_confidence,large_trade_boost,large_trade_direction,large_trade_net_qty,entry_reason,price,rsi_14,stoch_k,stoch_d,ma_20,boll_upper,boll_lower,market_regime,is_consolidating,momentum_pct,volatility_pct,trend_strength,range_position,ma_distance,volume_ratio
2025-11-25T19:17:16.654732,M0_ULTRA_SAFE,baseline,BB收窄(0.0000) + %B居中(0.50) + 低波動(0.0000),HOLD,BB收窄(0.0000) + %B居中(0.50) + 低波動(0.0000),1.7452564343415364,-4.363141085853841,-0.8726282171707682,0.3,0.011443618152304345,-5.098968223596558e-07,,,False,,0.0,,87384.95,50.0,50.0,50.0,87384.95,87384.95,87384.95,CONSOLIDATION,True,0.0,0.0,-4.995796837453194e-16,,0.0,0.0
2025-11-25T19:17:16.655091,M1_SAFE_PRIME,trend,Trend Sniper active in all market conditions,HOLD,Trend Sniper active in all market conditions,1.7452564343415364,-4.363141085853841,-0.8726282171707682,0.3,0.011443618152304345,-5.098968223596558e-07,,,False,,0.0,,87384.95,50.0,50.0,50.0,87384.95,87384.95,87384.95,CONSOLIDATION,True,0.0,0.0,-4.995796837453194e-16,,0.0,0.0
2025-11-25T19:17:16.655527,M2_NORMAL_PRIME,scalper,Scalper Sniper active in all market conditions,HOLD,Scalper Sniper active in all market conditions,1.7452564343415364,-4.363141085853841,-0.8726282171707682,0.3,0.011443618152304345,-5.098968223596558e-07,,,False,,0.0,,87384.95,50.0,50.0,50.0,87384.95,87384.95,87384.95,CONSOLIDATION,True,0.0,0.0,-4.995796837453194e-16,,0.0,0.0
2025-11-25T19:17:16.655767,M_FISH_MARKET_MAKER,reversion,M🐟 Dead Market Grid waiting for range info,HOLD,M🐟 Dead Market Grid waiting for range info,1.7452564343415364,-4.363141085853841,-0.8726282171707682,0.3,0.011443618152304345,-5.098968223596558e-07,,,False,,0.0,,87384.95,50.0,50.0,50.0,87384.95,87384.95,87384.95,CONSOLIDATION,True,0.0,0.0,-4.995796837453194e-16,,0.0,0.0
2025-11-25T19:17:16.655981,M6_SIGNAL_SANDBOX,sandbox,"[INVERTED] Hybrid SHORT: FZ=-4.36, Signal=1.75, OBI=-0.8726 (Original: SHORT) | Edge -0.07% | Micro 0.35",LONG,"[INVERTED] Hybrid SHORT: FZ=-4.36, Signal=1.75, OBI=-0.8726 (Original: SHORT) | Edge -0.07% | Micro 0.35",1.7452564343415364,-4.363141085853841,-0.8726282171707682,0.3,0.011443618152304345,-5.098968223596558e-07,NEUTRAL,0.35219522276078685,False,,0.0,,87384.95,50.0,50.0,50.0,87384.95,87384.95,87384.95,CONSOLIDATION,True,0.0,0.0,-4.995796837453194e-16,,0.0,0.0
2025-11-25T19:17:16.656189,M7_BREAKOUT_SNIPER,breakout,Breakout Sniper active in all market conditions,HOLD,Breakout Sniper active in all market conditions,1.7452564343415364,-4.363141085853841,-0.8726282171707682,0.3,0.011443618152304345,-5.098968223596558e-07,,,False,,0.0,,87384.95,50.0,50.0,50.0,87384.95,87384.95,87384.95,CONSOLIDATION,True,0.0,0.0,-4.995796837453194e-16,,0.0,0.0
2025-11-25T19:17:16.656291,M8_VOLUME_SNIPER,volume,Volume Sniper active in all market conditions,HOLD,Volume Sniper active in all market conditions,1.7452564343415364,-4.363141085853841,-0.8726282171707682,0.3,0.011443618152304345,-5.098968223596558e-07,,,False,,0.0,,87384.95,50.0,50.0,50.0,87384.95,87384.95,87384.95,CONSOLIDATION,True,0.0,0.0,-4.995796837453194e-16,,0.0,0.0
2025-11-25T19:17:16.656431,M9_VOLATILITY_SNIPER,volatility,M9 Volatility: ATR 0.0000% < threshold 0.006%,HOLD,M9 Volatility: ATR 0.0000% < threshold 0.006%,1.7452564343415364,-4.363141085853841,-0.8726282171707682,0.3,0.011443618152304345,-5.098968223596558e-07,,,False,,0.0,,87384.95,50.0,50.0,50.0,87384.95,87384.95,87384.95,CONSOLIDATION,True,0.0,0.0,-4.995796837453194e-16,,0.0,0.0
2025-11-25T19:17:16.656597,M_WHALE_WATCHER,whale,M🐳 Volatility Hard Floor: ATR=0.0001% < 0.035% (Dead Market),HOLD,M🐳 Volatility Hard Floor: ATR=0.0001% < 0.035% (Dead Market),1.7452564343415364,-4.363141085853841,-0.8726282171707682,0.3,0.011443618152304345,-5.098968223596558e-07,,,False,,0.0,,87384.95,50.0,50.0,50.0,87384.95,87384.95,87384.95,CONSOLIDATION,True,0.0,0.0,-4.995796837453194e-16,,0.0,0.0
2025-11-25T19:17:16.656694,M_LP_WHALE_BURST,lp_whale_burst,M🥊 waiting for liquidation snapshot,HOLD,M🥊 waiting for liquidation snapshot,1.7452564343415364,-4.363141085853841,-0.8726282171707682,0.3,0.011443618152304345,-5.098968223596558e-07,,,False,,0.0,,87384.95,50.0,50.0,50.0,87384.95,87384.95,87384.95,CONSOLIDATION,True,0.0,0.0,-4.995796837453194e-16,,0.0,0.0
