timestamp,mode,style,decision_stage,action,reason,signal_score,funding_zscore,obi,vpin,spread_bps,microprice_pressure,micro_signal,micro_confidence,large_trade_boost,large_trade_direction,large_trade_net_qty,entry_reason,price,rsi_14,stoch_k,stoch_d,ma_20,boll_upper,boll_lower,market_regime,is_consolidating,momentum_pct,volatility_pct,trend_strength,range_position,ma_distance,volume_ratio
2025-11-24T20:35:31.195033,M0_ULTRA_SAFE,baseline,Sniper momentum not ready,HOLD,Sniper momentum not ready,0.4519143804642749,1.1297859511606871,0.22595719023213745,0.3,0.011600921345848496,1.6085155633153753e-07,,,False,,0.0,,86200.05,,,,,,,UNKNOWN,False,0.0,0.0,0.0,,,
2025-11-24T20:35:31.195278,M1_SAFE_PRIME,trend,Trend Sniper active in all market conditions,HOLD,Trend Sniper active in all market conditions,0.4519143804642749,1.1297859511606871,0.22595719023213745,0.3,0.011600921345848496,1.6085155633153753e-07,,,False,,0.0,,86200.05,,,,,,,UNKNOWN,False,0.0,0.0,0.0,,,
2025-11-24T20:35:31.195789,M2_NORMAL_PRIME,scalper,Scalper Sniper active in all market conditions,HOLD,Scalper Sniper active in all market conditions,0.4519143804642749,1.1297859511606871,0.22595719023213745,0.3,0.011600921345848496,1.6085155633153753e-07,,,False,,0.0,,86200.05,,,,,,,UNKNOWN,False,0.0,0.0,0.0,,,
2025-11-24T20:35:31.195954,M_FISH_MARKET_MAKER,reversion,M🐟 Dead Market Grid waiting for range info,HOLD,M🐟 Dead Market Grid waiting for range info,0.4519143804642749,1.1297859511606871,0.22595719023213745,0.3,0.011600921345848496,1.6085155633153753e-07,,,False,,0.0,,86200.05,,,,,,,UNKNOWN,False,0.0,0.0,0.0,,,
2025-11-24T20:35:31.196100,M6_SIGNAL_SANDBOX,sandbox,"[INVERTED] Relaxed entry (M6_SIGNAL_SANDBOX): Signal=0.45, FZ=1.13, OBI=0.2260 (Original: LONG) | Edge -0.01% | Micro 0.15",SHORT,"[INVERTED] Relaxed entry (M6_SIGNAL_SANDBOX): Signal=0.45, FZ=1.13, OBI=0.2260 (Original: LONG) | Edge -0.01% | Micro 0.15",0.4519143804642749,1.1297859511606871,0.22595719023213745,0.3,0.011600921345848496,1.6085155633153753e-07,NEUTRAL,0.1506381429065806,False,,0.0,,86200.05,,,,,,,UNKNOWN,False,0.0,0.0,0.0,,,
2025-11-24T20:35:31.196215,M7_BREAKOUT_SNIPER,breakout,Breakout Sniper active in all market conditions,HOLD,Breakout Sniper active in all market conditions,0.4519143804642749,1.1297859511606871,0.22595719023213745,0.3,0.011600921345848496,1.6085155633153753e-07,,,False,,0.0,,86200.05,,,,,,,UNKNOWN,False,0.0,0.0,0.0,,,
2025-11-24T20:35:31.196272,M8_VOLUME_SNIPER,volume,Volume Sniper active in all market conditions,HOLD,Volume Sniper active in all market conditions,0.4519143804642749,1.1297859511606871,0.22595719023213745,0.3,0.011600921345848496,1.6085155633153753e-07,,,False,,0.0,,86200.05,,,,,,,UNKNOWN,False,0.0,0.0,0.0,,,
2025-11-24T20:35:31.196329,M9_VOLATILITY_SNIPER,volatility,M9 Volatility: Not enough bars,HOLD,M9 Volatility: Not enough bars,0.4519143804642749,1.1297859511606871,0.22595719023213745,0.3,0.011600921345848496,1.6085155633153753e-07,,,False,,0.0,,86200.05,,,,,,,UNKNOWN,False,0.0,0.0,0.0,,,
2025-11-24T20:35:31.196385,M_WHALE_WATCHER,whale,M🐳 Volatility Hard Floor: ATR=0.0000% < 0.035% (Dead Market),HOLD,M🐳 Volatility Hard Floor: ATR=0.0000% < 0.035% (Dead Market),0.4519143804642749,1.1297859511606871,0.22595719023213745,0.3,0.011600921345848496,1.6085155633153753e-07,,,False,,0.0,,86200.05,,,,,,,UNKNOWN,False,0.0,0.0,0.0,,,
2025-11-24T20:35:31.196437,M_LP_WHALE_BURST,lp_whale_burst,M🥊 waiting for liquidation snapshot,HOLD,M🥊 waiting for liquidation snapshot,0.4519143804642749,1.1297859511606871,0.22595719023213745,0.3,0.011600921345848496,1.6085155633153753e-07,,,False,,0.0,,86200.05,,,,,,,UNKNOWN,False,0.0,0.0,0.0,,,
